iso3,year,deaths,gdp_pc,vehicles_pc,pop_total,death_rate,log_pop
KAZ,1992,5,4635.42154654073,NA,17332625,0.0288473327034999,16.668101121657966
KAZ,1993,7,4223.1282023154,NA,17274487,0.04052218743167308,16.664741231084452
KAZ,1994,9,3740.97810892024,NA,17043771,0.052805215465521096,16.65129535769849
KAZ,1995,16,3498.51454364229,NA,16730536,0.09563351706125851,16.632746110704424
KAZ,1996,9,3583.36908423331,NA,16416027,0.054824471231681084,16.613768671688124
KAZ,1997,11,3728.96386519689,NA,16043251,0.06856465687658941,16.590798820663668
KAZ,1998,14,3750.56494562659,NA,15647785,0.08946953194972963,16.56583993138729
KAZ,1999,12,3899.65723139778,NA,15455874,0.07764038449071207,16.553499683227294
KAZ,2000,12,4269.33016782791,NA,15501103,0.07741384596954165,16.556421740647952
KAZ,2001,21,4822.52862802669,NA,15575550,0.13482669953870008,16.561212935015906
KAZ,2002,24,5267.6990320263,NA,15656677,0.15328923244696177,16.566408029330592
KAZ,2003,32,5724.43199248054,NA,15747380,0.2032084067317865,16.572184560192003
KAZ,2004,30,6233.29439373307,NA,15850159,0.1892725492532914,16.578690089782988
KAZ,2005,19,6787.4115548789,NA,15968117,0.11898710411503123,16.586104604660846
KAZ,2006,27,7450.39687062615,NA,16103716,0.16766316544578905,16.594560610776163
KAZ,2007,33,8036.87599811505,NA,16257214,0.20298680942503436,16.604047306690035
KAZ,2008,25,8216.52181589585,NA,16426525,0.1521928709815375,16.61440796429593
KAZ,2009,16,8218.39912556048,NA,16619846,0.09627044678994018,16.626108081404002
KAZ,2010,15,8704.70655484556,NA,16836810,0.08909051061335253,16.639078118905598
KAZ,2011,11,9223.3021336315,NA,17066002,0.064455635244857,16.65259885527074
KAZ,2012,4,9531.91477617058,NA,17306106,0.023113229515640318,16.6665699451734
KAZ,2013,1,9959.72586930534,NA,17556502,0.005695895457990436,16.68093492359426
KAZ,2014,4,10226.7100539683,NA,17816285,0.02245136963177228,16.69562348464815
KAZ,2015,2,10196.1226255982,NA,18084169,0.011059396757462286,16.71054747263056
KAZ,2016,1,10151.423313302,NA,18363600,0.005445555337733342,16.725881002367128
KAZ,2017,0,10404.2718646317,NA,18651931,0,16.741460237568315
KAZ,2018,0,10670.2120148279,NA,18932727,0,16.756402569862583
KAZ,2019,0,10989.6840718388,NA,19209555,0,16.770918369458208
KAZ,2020,0,10565.0359816235,NA,19482117,0,16.785007525838584
KAZ,2021,0,10873.3915275276,NA,19743603,0,16.798340098110703
KGZ,1981,0,NA,NA,3685800,0,15.119998156380074
KGZ,1982,0,NA,NA,3759300,0,15.139743327821487
KGZ,1985,0,NA,NA,3990300,0,15.199376974009498
KGZ,1986,0,1022.86660449102,NA,4066500,0,15.218293236588966
KGZ,1987,0,1036.7101298442701,NA,4144600,0,15.237316840085525
KGZ,1988,2,1153.02506583629,NA,4218400,0.04741134079271762,15.254966467198397
KGZ,1989,2,1160.67608073008,NA,4307500,0.046430644225188625,15.275868247384222
KGZ,1990,0,1203.47208279448,NA,4391236,0,15.295121294398822
KGZ,1991,2,1089.90005451003,NA,4463634,0.04480654103808691,15.31147379043467
KGZ,1992,3,928.315623345335,NA,4515399.5,0.06643930398628073,15.323004223753841
KGZ,1993,2,784.564919201316,NA,4516777,0.04427936114623325,15.323309244367795
KGZ,1994,0,627.221059388758,NA,4515068.5,0,15.32293091636819
KGZ,1995,3,587.298180667228,NA,4560454,0.06578292424394588,15.33293273793817
KGZ,1996,3,619.667835556358,NA,4628437.5,0.06481669029775167,15.347729896103429
KGZ,1997,1,671.250079627062,NA,4696420.5,0.021292812259890274,15.362311180774235
KGZ,1998,1,675.05831892302,NA,4769014.5,0.02096869279806132,15.377650237745438
KGZ,1999,0,689.414278205464,NA,4840422,0,15.392512464974624
KGZ,2000,0,718.34290572247,NA,4898361.5,0,15.404411319405702
KGZ,2001,0,749.423855336367,NA,4945072.5,0,15.413902184205488
KGZ,2002,0,742.44300111832,NA,4990704,0,15.423087539940877
KGZ,2003,1,786.350474964134,NA,5043308,0.019828255581455664,15.433572773950964
KGZ,2004,0,831.48218538698,NA,5104712.5,0,15.445674690659077
KGZ,2005,1,820.709598923049,NA,5162639.5,0.019369936638031767,15.45695853767811
KGZ,2006,2,837.138026647346,NA,5218373,0.038326121954103315,15.467696225450945
KGZ,2007,0,900.028050315122,NA,5268384.5,0,15.477234327033003
KGZ,2008,3,966.409971184817,NA,5318729,0.05640445301875693,15.486744922999904
KGZ,2009,0,981.220904665529,NA,5389643,0,15.499989706925394
KGZ,2010,0,962.764789828724,NA,5467059,0,15.514251369843779
KGZ,2011,0,1005.48326882132,NA,5546586.5,0,15.52869325145978
KGZ,2012,0,985.8472865972,NA,5652076,0,15.547533469263737
KGZ,2013,0,1069.78404438716,NA,5777150,0,15.569421039460071
KGZ,2014,0,1088.58223445646,NA,5905847.5,0,15.591453519753852
KGZ,2015,0,1105.65202996955,NA,6040035.5,0,15.613920447377168
KGZ,2016,0,1128.31625263844,NA,6175337.5,0,15.636074094855182
KGZ,2017,0,1157.18284932307,NA,6306695.5,0,15.657122404791052
KGZ,2018,0,1175.0713690492,NA,6444078.5,0,15.678672205079415
KGZ,2019,0,1201.87701429721,NA,6590211,0,15.701095924175526
KNA,1969,0,NA,NA,45731,0,10.730531683896064
KNA,1970,0,NA,NA,44606,0,10.705623658107903
KNA,1971,0,NA,NA,44206,0,10.696615805459388
KNA,1972,0,NA,NA,44033,0,10.692694631790944
KNA,1973,0,NA,NA,43880,0,10.689213914389166
KNA,1974,0,NA,NA,43738,0,10.685972568448268
KNA,1977,0,4474.44162151065,NA,43358,0,10.67724650958846
KNA,1978,0,4664.55711811818,NA,43217,0,10.673989215342615
KNA,1986,0,7649.33908016446,NA,41618,0,10.636288044972725
KNA,1987,0,8203.61881033902,NA,41348,0,10.629779331688376
KNA,1988,0,9022.84351759517,NA,41062,0,10.622838398592709
KNA,1989,0,9588.26287871082,NA,40758,0,10.615407418419357
KNA,1990,0,10136.986550185,NA,40432,0,10.607376829627976
KNA,1991,0,9966.20374372867,NA,40358,0,10.60554491922583
KNA,1992,0,10300.5415354294,NA,40715,0,10.614351853901232
KNA,1993,0,10860.6034990877,NA,41242,0,10.627212433560212
KNA,1994,0,11290.2168438156,NA,41776,0,10.64007729093891
KNA,1995,0,11743.3784162332,NA,42326,0,10.653156833420399
KNA,1998,0,12710.9629751883,NA,43998,0,10.691899457321854
KNA,1999,0,12942.857504219,NA,44601,0,10.70551155928146
KNA,2000,0,14039.0281125333,NA,45248,0,10.719913749256245
KNA,2001,0,14610.9099610508,NA,45761,0,10.731187478961756
KNA,2002,0,14727.3908829316,NA,46020,0,10.736831363589356
KNA,2003,0,14100.3067967234,NA,46176,0,10.740215461573598
KNA,2004,0,14619.795111247,NA,46315,0,10.743221161688128
KNA,2005,0,16000.5658929826,NA,46437,0,10.745851834241988
KNA,2006,0,16457.8622372067,NA,46569,0,10.748690362694553
KNA,2007,0,16508.1437081315,NA,46706,0,10.751627915061572
KNA,2008,0,18325.7612670282,NA,46835,0,10.754386065643232
KNA,2009,0,17671.2547069735,NA,46916,0,10.756114047641395
KNA,2010,0,17688.0690103409,NA,46846,0,10.754620905152855
KNA,2011,0,17958.6813977053,NA,46886,0,10.755474402409464
KNA,2012,0,17770.4963640576,NA,47033,0,10.758604761975464
KNA,2013,0,18773.8926898397,NA,47069,0,10.759369889215188
KNA,2014,0,20187.8061975481,NA,47089,0,10.75979470708092
KNA,2015,0,20328.8003530109,NA,47087,0,10.759752233414586
KNA,2016,0,21133.6575914414,NA,47075,0,10.759497353525353
KOR,1985,0,5951.87908924407,NA,40805744,0,17.524333413778933
KOR,1986,0,6560.47967201762,NA,41213674,0,17.534280652459273
KOR,1987,0,7322.71986885993,NA,41621690,0,17.54413198358352
KOR,1988,0,8120.63968724428,NA,42031247,0,17.55392387582502
KOR,1989,0,8609.42611390093,NA,42449038,0,17.5638148085096
KOR,1990,0,9367.09258686755,NA,42869283,0,17.57366611345179
KOR,1991,0,10274.4827454694,NA,43295704,0,17.583563973270007
KOR,1992,0,10798.561680692,NA,43747962,0,17.59395558682574
KOR,1993,0,11424.5851330612,NA,44194628,0,17.60411380119999
KOR,1994,0,12358.5180229628,NA,44641540,0,17.614175373650166
KOR,1995,2,13411.1119170158,NA,45092991,0.004435279088051622,17.624237382195933
KOR,1996,1,14332.1367231987,NA,45524681,0.0021966106692762988,17.63376517641446
KOR,1997,0,15074.4883429924,NA,45953580,0,17.643142314503663
KOR,1998,1,14198.386270755,NA,46286503,0.002160457012706274,17.650360964679567
KOR,1999,0,15714.4119484746,NA,46616677,0,17.65746891061018
KOR,2000,0,16995.5591864626,NA,47008111,0,17.665830719253158
KOR,2001,0,17684.0503773277,NA,47370164,0,17.67350313700076
KOR,2002,0,18940.3842233935,NA,47644736,0,17.67928270976891
KOR,2003,0,19435.4934104303,NA,47892330,0,17.684465924298767
KOR,2004,0,20364.7599656771,NA,48082519,0,17.688429238665744
KOR,2005,0,21197.1990880347,NA,48184561,0,17.69054921650692
KOR,2006,0,22196.2077459266,NA,48438292,0,17.695801215911906
KOR,2007,0,23365.1402064812,NA,48683638,0,17.70085355624111
KOR,2008,0,23887.0595538423,NA,49054708,0,17.70844672305962
KOR,2009,2,23952.8132191069,NA,49307835,0.0040561505083319925,17.713593551334977
KOR,2010,1,25455.6174843658,NA,49554112,0.0020179960040450327,17.71857580217899
KOR,2011,0,26191.6442615421,NA,49936638,0,17.726265519764812
KOR,2012,0,26680.275444870502,NA,50199853,0,17.731522656370817
KOR,2013,0,27399.6159477521,NA,50428893,0,17.736074842592465
KOR,2014,0,28100.0102759544,NA,50746659,0,17.7423563412068
KOR,2015,0,28737.4391706499,NA,51014947,0,17.74762922618088
KOR,2016,0,29467.124342556,NA,51217803,0,17.75159774441469
KOR,2017,0,30312.8888500809,NA,51361911,0,17.754407424597705
KOR,2018,0,31059.2668087927,NA,51585058,0,17.75874261487384
KOR,2019,2,31645.9498343307,NA,51764822,0.0038636276968169623,17.76222136455961
KOR,2020,0,31378.1579340648,NA,51836239,0,17.76360005722208
KOR,2021,0,32771.0724243229,NA,51769539,0,17.762312484067333
KWT,1972,12,67066.7398498353,NA,920352,1.3038489621362261,13.732511484544833
KWT,1975,13,39840.7599309817,NA,1104863,1.1766164673810235,13.915231903347147
KWT,1976,0,39811.7352388742,NA,1178711,0,13.979932026486377
KWT,1977,13,35866.60554377,NA,1258023,1.0333674344586705,14.045051999064261
KWT,1978,6,36140.3244544664,NA,1340319,0.4476546255033316,14.108418203296873
KWT,1979,23,38757.8066581846,NA,1423514,1.6157199718443231,14.168639020565811
KWT,1980,21,29547.7548248932,NA,1504782,1.3955509834647146,14.224158595174927
KWT,1981,29,22766.1031819434,NA,1583426,1.8314717580739486,14.275101411945906
KWT,1982,27,19135.9122832081,NA,1662480,1.6240796881767,14.323821021364596
KWT,1983,0,19686.2017923291,NA,1744295,0,14.371861020522728
KWT,1984,19,19848.7792766845,NA,1820688,1.0435615547529284,14.414725009598694
KWT,1985,20,18264.4443904523,NA,1894242,1.0558313034976523,14.454329316477324
KWT,1986,15,19042.3787729438,NA,1972520,0.7604485632591811,14.494822471067746
KWT,1987,9,19786.3644452903,NA,2052994,0.43838413556006495,14.534809773444438
KWT,1993,0,29323.8531051883,NA,1672151,0,14.329621379553775
KWT,1994,3,31946.4900872792,NA,1664361,0.18024935696041905,14.324951823949053
KWT,1995,12,33156.8471720356,NA,1681513,0.7136430107884981,14.335204541324964
KWT,1996,6,32417.9626222646,NA,1730246,0.3467714995439955,14.363774152896784
KWT,1997,1,32152.4365708657,NA,1787683,0.055938329110921794,14.396430925932446
KWT,1998,9,32306.6685512895,NA,1844302,0.4879894941284019,14.427611444092584
KWT,1999,8,30798.0945469691,NA,1900030,0.4210459834844713,14.4573802334857
KWT,2000,5,31341.9779145225,NA,1954709,0.2557925501954511,14.485751891217616
KWT,2001,7,30573.4282591058,NA,2008121,0.3485845723439972,14.512710016942401
KWT,2002,5,30702.21604281,NA,2059974,0.24272151007731166,14.538203919326891
KWT,2003,9,35169.6333859206,NA,2109881,0.4265643417804132,14.562142105757552
KWT,2004,3,37918.5403803743,NA,2157320,0.13906142806815863,14.58437726856354
KWT,2005,0,40451.2549496189,NA,2236788,0,14.62055146620037
KWT,2006,3,41137.9697079252,NA,2364733,0.12686421680587195,14.676175677128972
KWT,2007,7,41113.8691746555,NA,2507887,0.27911943400958655,14.734951123898533
KWT,2008,10,39852.5126986897,NA,2651421,0.3771562494224795,14.79060628065949
KWT,2009,5,35124.0852064802,NA,2795484,0.1788599040452387,14.843515815948287
KWT,2010,5,32568.5149842886,NA,2943372,0.16987319305884543,14.895066420858585
KWT,2011,2,33545.3460715444,NA,3132814,0.06384036843553431,14.957442200154103
KWT,2012,5,33578.3308233506,NA,3337109,0.14983028723365047,15.020615421269575
KWT,2013,40,32311.1795193025,NA,3507844,1.1403015641516556,15.070512161702048
KWT,2014,39,31073.1534776392,NA,3665876,1.0638657717827882,15.114577882478034
KWT,2015,15,29882.2126867068,NA,3834574,0.39117774229940533,15.159568904475215
KWT,2016,10,29454.4421199637,NA,4004096,0.24974426187583917,15.202828395153803
KWT,2017,12,27048.3705363937,NA,4154812,0.2888217324875349,15.239777738557288
KWT,2018,9,26706.0190338255,NA,4323515,0.2081639591859864,15.27957928678796
KWT,2019,1,26580.226300826,NA,4442316,0.02251078041273966,15.306686420032761
LBN,2019,0,8064.04873416236,NA,5794594,0,15.572435971904751
LBN,2020,0,6440.82843092922,NA,5702398,0,15.556397346088994
LBN,2021,0,5973.41933892988,NA,5718122,0,15.559150987768296
LCA,1968,1,NA,NA,100675,0.9932952570151476,11.519652785719655
LCA,1972,0,NA,NA,106002,0,11.571213240840736
LCA,1973,0,NA,NA,107498,0,11.585227521725622
LCA,1975,0,NA,NA,110725,0,11.614804928791399
LCA,1976,0,NA,NA,112425,0,11.630041611638909
LCA,1977,0,4232.46608958683,NA,114135,0,11.645137237278734
LCA,1979,0,4706.09254781427,NA,117528,0,11.674431882050262
LCA,1980,0,4533.62357512215,NA,119290,0,11.68931278227599
LCA,1981,1,4745.08370520503,NA,121166,0.8253140319891719,11.70491678520919
LCA,1983,0,4926.92025160174,NA,125044,0,11.736420954346972
LCA,1986,0,6238.05096078739,NA,131239,0,11.784775367417847
LCA,1987,0,6386.07940049669,NA,133227,0,11.799809719249712
LCA,1988,0,7178.19474081266,NA,135000,0,11.813030057420567
LCA,1989,0,7736.22301526997,NA,136512,0,11.824167801831022
LCA,1990,0,8418.44604587137,NA,137857,0,11.833972194995843
LCA,1991,0,8349.35218508229,NA,139520,0,11.845963239142806
LCA,1992,0,8879.91639652586,NA,141617,0,11.860881509532726
LCA,1993,0,8800.64241746154,NA,143726,0,11.875663988199067
LCA,1994,0,8808.69845751702,NA,145890,0,11.89060819206594
LCA,1995,0,8822.51623633759,NA,148208,0,11.906371971493808
LCA,1996,0,8945.87928585249,NA,150436,0,11.921293023557562
LCA,1997,0,8759.58298004024,NA,152569,0,11.935372231717281
LCA,1998,0,9183.36781077142,NA,154677,0,11.949094350653398
LCA,1999,0,9306.77671554942,NA,156702,0,11.962101191504527
LCA,2000,0,9198.95514428292,NA,158616,0,11.974241465818398
LCA,2001,0,8795.56131122949,NA,160237,0,11.984409248247319
LCA,2002,0,8755.47481325578,NA,161641,0,11.993133105760752
LCA,2003,0,9054.08372936543,NA,162976,0,12.001358229684332
LCA,2004,0,9637.39498682298,NA,164239,0,12.009077963023524
LCA,2005,0,9527.60147386254,NA,165450,0,12.016424313349757
LCA,2006,0,10045.6680952106,NA,166639,0,12.023585074956694
LCA,2008,0,10583.4496563264,NA,168808,0,12.036517253385894
